Box_ID,BoxNumber,BoxedDate,JobNumber,Amazon_PO,ASIN,total_units,Session_ID,Weight
18744A29100,100,7/25/17,,1T4M9SBK,B000NSUJZA,12,1E18744-A29,7.20
18744A29100,100,7/25/17,,1T4M9SBK,B0046X70J6,54,1E18744-A29,2.70
18781A29004,4,7/25/17,,3CG6GBHR,B00062N49G,24,1E18781-A29,4.32
18781A29004,4,7/25/17,,3CG6GBHR,B00V9Z0OAG,1,1E18781-A29,0.00
18781A29004,4,7/25/17,,3CG6GBHR,B001CCLDYM,1,1E18781-A29,0.00
18781A29004,4,7/25/17,,3CG6GBHR,B015YUEQBE,12,1E18781-A29,0.60
18781A29004,4,7/25/17,,3CG6GBHR,B000AA4DBM,2,1E18781-A29,0.00
18781A29004,4,7/25/17,,3CG6GBHR,B00B39TUZS,1,1E18781-A29,0.00
18781A29004,4,7/25/17,,3CG6GBHR,B003TVC8WA,1,1E18781-A29,0.00
18781A29004,4,7/25/17,,3CG6GBHR,B007R5M7V6,6,1E18781-A29,0.00
18808A29016,16,7/25/17,,4S5LSBAC,B003FFITDW,20,1E18808-A29,4.00
18808A29016,16,7/25/17,,4S5LSBAC,B00062N496,12,1E18808-A29,1.08
18808A29016,16,7/25/17,,4S5LSBAC,B000HHLPSW,1,1E18808-A29,0.00
18808A29016,16,7/25/17,,4S5LSBAC,B000BO7AVC,2,1E18808-A29,0.00
18747A29018,18,7/25/17,,1T4M9SBK,B003FFITDW,20,1E18747-A29,4.00
18747A29018,18,7/25/17,,1T4M9SBK,B00MENRHHK,12,1E18747-A29,5.16
18747A29018,18,7/25/17,,1T4M9SBK,B000HHLPSW,7,1E18747-A29,0.00
18800A29020,20,7/25/17,,4L2CINBX,B004769M8E,96,1E18800-A29,16.32
18800A29020,20,7/25/17,,4L2CINBX,B00C2RIAU6,6,1E18800-A29,1.86
18751A29098,98,7/25/17,,1Y7OH95A,B00E6QJ47E,24,1E18751-A29,2.40
18751A29098,98,7/25/17,,1Y7OH95A,B002VWBFXQ,12,1E18751-A29,0.00
18751A29098,98,7/25/17,,1Y7OH95A,B001V9T4QU,1,1E18751-A29,0.32
18751A29098,98,7/25/17,,1Y7OH95A,B004CXBLAO,72,1E18751-A29,18.00
18808A29017,17,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29018,18,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29019,19,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29020,20,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29021,21,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29022,22,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29023,23,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29024,24,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29025,25,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29026,26,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29027,27,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18808A29028,28,7/25/17,,4S5LSBAC,B01CJU0YF4,1,1E18808-A29,0.00
18800A29021,21,7/25/17,,4L2CINBX,B00C2RIAU6,6,1E18800-A29,1.86
18800A29021,21,7/25/17,,4L2CINBX,B00HURXN3C,14,1E18800-A29,19.60
18800A29022,22,7/25/17,,4L2CINBX,B00HURXN3C,3,1E18800-A29,4.20
18800A29022,22,7/25/17,,4L2CINBX,B004769M8E,48,1E18800-A29,8.16
18800A29022,22,7/25/17,,4L2CINBX,B002HK6RXK,3,1E18800-A29,9.66
18800A29022,22,7/25/17,,4L2CINBX,B00C2RIAU6,2,1E18800-A29,0.62
18800A29022,22,7/25/17,,4L2CINBX,B003H2K8I2,7,1E18800-A29,0.00
18805A29002,2,7/25/17,,4S5LSBAC,B01A0UK4DM,8,1E18805-A29,3.20
18805A29002,2,7/25/17,,4S5LSBAC,B01A0UK52M,12,1E18805-A29,4.20
18797A29007,7,7/25/17,,4L2CINBX,B01A0UK52M,12,1E18797-A29,4.20
18797A29008,8,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29009,9,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29010,10,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29011,11,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29012,12,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29013,13,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29014,14,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29015,15,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29016,16,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29017,17,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18797A29018,18,7/25/17,,4L2CINBX,B01CJU0U9E,1,1E18797-A29,10.00
18805A29003,3,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29004,4,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29005,5,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29006,6,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29007,7,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29008,8,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29009,9,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29010,10,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29011,11,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29012,12,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29013,13,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29014,14,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29015,15,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29016,16,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29017,17,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29018,18,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29019,19,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29020,20,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29021,21,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29022,22,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29023,23,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29024,24,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29025,25,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29026,26,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29027,27,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29028,28,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29029,29,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29030,30,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29031,31,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29032,32,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29033,33,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29034,34,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29035,35,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29036,36,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29037,37,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29038,38,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29039,39,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29040,40,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29041,41,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29042,42,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29043,43,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29044,44,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29045,45,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29046,46,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29047,47,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29048,48,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29049,49,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29050,50,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29051,51,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18805A29052,52,7/25/17,,4S5LSBAC,B01CJU0U9E,1,1E18805-A29,10.00
18798A29079,79,7/25/17,,4L2CINBX,B000NLFX7Q,36,1E18798-A29,19.80
18747A29019,19,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29020,20,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29021,21,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29022,22,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29023,23,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29024,24,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29025,25,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18747A29026,26,7/25/17,,1T4M9SBK,B005IBVT9M,3,1E18747-A29,0.00
18732A29034,34,7/25/17,,1MHKL13I,B004CXBLAO,96,1E18732-A29,24.00
18751A29099,99,7/25/17,,1Y7OH95A,B001V9T4QU,35,1E18751-A29,11.20
18798A29080,80,7/25/17,,4L2CINBX,B004CXBLAO,36,1E18798-A29,9.00
18798A29080,80,7/25/17,,4L2CINBX,B00IA8MXUE,24,1E18798-A29,0.48
18751A29100,100,7/25/17,,1Y7OH95A,B00IA8MXUE,72,1E18751-A29,1.44
18806A29055,55,7/25/17,,4S5LSBAC,B004CXBLAO,72,1E18806-A29,18.00
18806A29055,55,7/25/17,,4S5LSBAC,B000GCOINM,10,1E18806-A29,1.50
18806A29055,55,7/25/17,,4S5LSBAC,B00013YYS0,24,1E18806-A29,0.00
18806A29055,55,7/25/17,,4S5LSBAC,B00GNS68OA,8,1E18806-A29,1.60
18800A29023,23,7/25/17,,4L2CINBX,B00C2RIAU6,5,1E18800-A29,1.55
18800A29023,23,7/25/17,,4L2CINBX,B00O7UCA2U,6,1E18800-A29,1.50
18800A29023,23,7/25/17,,4L2CINBX,B0019LU5K4,24,1E18800-A29,12.00
18800A29023,23,7/25/17,,4L2CINBX,B003H2K8I2,4,1E18800-A29,0.00
18732A29035,35,7/25/17,,1MHKL13I,B003BM2B8S,6,1E18732-A29,0.24
18732A29035,35,7/25/17,,1MHKL13I,B0108BCZIU,24,1E18732-A29,9.60
18732A29035,35,7/25/17,,1MHKL13I,B0089QD9WI,2,1E18732-A29,0.30
18732A29035,35,7/25/17,,1MHKL13I,B000Q8ISXM,24,1E18732-A29,4.80
18732A29035,35,7/25/17,,1MHKL13I,B004FI3QBI,9,1E18732-A29,3.15
18732A29035,35,7/25/17,,1MHKL13I,B001V9UQOE,12,1E18732-A29,0.00
18732A29035,35,7/25/17,,1MHKL13I,B000NOMSBW,5,1E18732-A29,0.25
18732A29035,35,7/25/17,,1MHKL13I,B00IU0PHK0,1,1E18732-A29,0.00
18732A29035,35,7/25/17,,1MHKL13I,B0002XJZM4,12,1E18732-A29,0.00
18778A29006,6,7/25/17,,3CG6GBHR,B003BM2B8S,6,1E18778-A29,0.24
18778A29006,6,7/25/17,,3CG6GBHR,B0076OPHYM,30,1E18778-A29,1.80
18778A29006,6,7/25/17,,3CG6GBHR,B00014EGA0,6,1E18778-A29,0.00
18778A29006,6,7/25/17,,3CG6GBHR,B000GVTCSO,8,1E18778-A29,4.96
18778A29006,6,7/25/17,,3CG6GBHR,B008RN5T94,12,1E18778-A29,0.00
18778A29006,6,7/25/17,,3CG6GBHR,B00KM8ZLYA,12,1E18778-A29,7.20
18744A29101,101,7/25/17,,1T4M9SBK,B0036WMOY4,24,1E18744-A29,7.20
18744A29101,101,7/25/17,,1T4M9SBK,B009C650MQ,8,1E18744-A29,0.00
18744A29101,101,7/25/17,,1T4M9SBK,B01MR0QN15,1,1E18744-A29,1.50
18744A29101,101,7/25/17,,1T4M9SBK,B00027441C,72,1E18744-A29,36.00
18751A29101,101,7/25/17,,1Y7OH95A,B01AUJ0RZS,12,1E18751-A29,1.80
18751A29101,101,7/25/17,,1Y7OH95A,B00013YYS0,24,1E18751-A29,0.00
18751A29101,101,7/25/17,,1Y7OH95A,B00CQ7QN8I,12,1E18751-A29,4.80
